,Registration Date,fips,size
404,04/04/2020,948,2
405,04/04/2020,1072,1
406,04/04/2020,1073,1
407,04/04/2020,1074,1
408,04/04/2020,1131,1
409,04/04/2020,1238,2
410,04/04/2020,1281,1
411,04/04/2020,1287,2
412,04/04/2020,1294,1
413,04/04/2020,1295,2
414,04/04/2020,1299,1
415,04/04/2020,1334,2
416,04/04/2020,1342,1
417,04/04/2020,1403,2
418,04/04/2020,1405,1
419,04/04/2020,1446,1
420,04/04/2020,1461,15
421,04/04/2020,1465,1
422,04/04/2020,1521,5
423,04/04/2020,1555,1
424,04/04/2020,1619,1
425,04/04/2020,1623,1
426,04/04/2020,1662,1
427,04/04/2020,1669,1
428,04/04/2020,1672,1
429,04/04/2020,1724,1
430,04/04/2020,2021,1
431,04/04/2020,2282,1
576,05/04/2020,1460,1
577,05/04/2020,1461,9
754,06/04/2020,784,2
755,06/04/2020,862,1
756,06/04/2020,952,4
757,06/04/2020,1019,1
758,06/04/2020,1294,1
759,06/04/2020,1299,1
760,06/04/2020,1461,3
761,06/04/2020,1500,2
762,06/04/2020,1509,1
763,06/04/2020,1556,1
764,06/04/2020,1640,1
765,06/04/2020,1725,1
1067,08/04/2020,749,1
1068,08/04/2020,1073,1
1069,08/04/2020,1281,1
1070,08/04/2020,1294,1
1071,08/04/2020,1513,1
1234,09/04/2020,627,1
1235,09/04/2020,859,1
1236,09/04/2020,967,1
1237,09/04/2020,1063,1
1238,09/04/2020,1074,30
1239,09/04/2020,1131,1
1240,09/04/2020,1182,1
1241,09/04/2020,1183,1
1242,09/04/2020,1238,3
1243,09/04/2020,1287,1
1244,09/04/2020,1349,1
1245,09/04/2020,1354,1
1246,09/04/2020,1406,1
1247,09/04/2020,1460,6
1248,09/04/2020,1468,2
1249,09/04/2020,1515,2
1250,09/04/2020,1662,1
1251,09/04/2020,1679,1
1252,09/04/2020,1729,1
1253,09/04/2020,1957,2
1426,10/04/2020,637,1
1427,10/04/2020,855,1
1428,10/04/2020,862,1
1429,10/04/2020,962,1
1430,10/04/2020,1019,1
1431,10/04/2020,1072,1
1432,10/04/2020,1074,2
1433,10/04/2020,1126,1
1434,10/04/2020,1128,1
1435,10/04/2020,1183,1
1436,10/04/2020,1238,3
1437,10/04/2020,1293,6
1438,10/04/2020,1294,5
1439,10/04/2020,1296,1
1440,10/04/2020,1349,1
1441,10/04/2020,1350,1
1442,10/04/2020,1405,2
1443,10/04/2020,1460,8
1444,10/04/2020,1461,15
1445,10/04/2020,1510,1
1446,10/04/2020,1514,1
1447,10/04/2020,1515,2
1448,10/04/2020,1516,2
1449,10/04/2020,1582,2
1450,10/04/2020,1676,1
1451,10/04/2020,1726,1
1621,11/04/2020,584,1
1622,11/04/2020,750,1
1623,11/04/2020,859,2
1624,11/04/2020,967,3
1625,11/04/2020,1019,1
1626,11/04/2020,1072,1
1627,11/04/2020,1073,2
1628,11/04/2020,1074,2
1629,11/04/2020,1128,1
1630,11/04/2020,1131,2
1631,11/04/2020,1238,4
1632,11/04/2020,1293,3
1633,11/04/2020,1351,1
1634,11/04/2020,1403,1
1635,11/04/2020,1404,1
1636,11/04/2020,1405,3
1637,11/04/2020,1406,1
1638,11/04/2020,1460,10
1639,11/04/2020,1462,1
1640,11/04/2020,1511,3
1641,11/04/2020,1513,1
1642,11/04/2020,1514,3
1643,11/04/2020,1586,1
1644,11/04/2020,1671,1
1645,11/04/2020,1679,1
1646,11/04/2020,1726,5
1647,11/04/2020,1741,1
1648,11/04/2020,1862,1
1649,11/04/2020,2007,1
1814,12/04/2020,748,1
1815,12/04/2020,1128,1
1816,12/04/2020,1241,1
1817,12/04/2020,1293,2
1818,12/04/2020,1294,1
1819,12/04/2020,1457,1
1820,12/04/2020,1693,1
1821,12/04/2020,2120,1
2004,13/04/2020,462,1
2005,13/04/2020,693,1
2006,13/04/2020,857,1
2007,13/04/2020,960,2
2008,13/04/2020,1019,1
2009,13/04/2020,1060,1
2010,13/04/2020,1072,1
2011,13/04/2020,1075,1
2012,13/04/2020,1080,1
2013,13/04/2020,1128,8
2014,13/04/2020,1293,1
2015,13/04/2020,1294,2
2016,13/04/2020,1300,3
2017,13/04/2020,1340,3
2018,13/04/2020,1396,1
2019,13/04/2020,1416,1
2020,13/04/2020,1436,1
2021,13/04/2020,1564,1
2022,13/04/2020,1671,3
2023,13/04/2020,1679,1
2024,13/04/2020,1732,2
2025,13/04/2020,1747,1
2026,13/04/2020,1862,1
2027,13/04/2020,2225,1
2200,14/04/2020,693,1
2201,14/04/2020,860,1
2202,14/04/2020,1019,1
2203,14/04/2020,1063,1
2204,14/04/2020,1072,1
2205,14/04/2020,1074,10
2206,14/04/2020,1128,2
2207,14/04/2020,1294,2
2208,14/04/2020,1340,1
2209,14/04/2020,1349,5
2210,14/04/2020,1402,1
2211,14/04/2020,1411,1
2212,14/04/2020,1460,1
2213,14/04/2020,1461,2
2214,14/04/2020,1509,1
2215,14/04/2020,1510,6
2216,14/04/2020,1513,2
2217,14/04/2020,1639,2
2218,14/04/2020,2220,1
2392,15/04/2020,354,1
2393,15/04/2020,836,1
2394,15/04/2020,915,1
2395,15/04/2020,1063,1
2396,15/04/2020,1072,2
2397,15/04/2020,1073,1
2398,15/04/2020,1074,2
2399,15/04/2020,1077,1
2400,15/04/2020,1126,16
2401,15/04/2020,1128,4
2402,15/04/2020,1129,1
2403,15/04/2020,1133,1
2404,15/04/2020,1186,1
2405,15/04/2020,1194,2
2406,15/04/2020,1235,1
2407,15/04/2020,1238,2
2408,15/04/2020,1239,1
2409,15/04/2020,1252,1
2410,15/04/2020,1293,1
2411,15/04/2020,1294,3
2412,15/04/2020,1348,1
2413,15/04/2020,1351,8
2414,15/04/2020,1361,1
2415,15/04/2020,1362,1
2416,15/04/2020,1396,6
2417,15/04/2020,1413,1
2418,15/04/2020,1461,2
2419,15/04/2020,1464,1
2420,15/04/2020,1473,2
2421,15/04/2020,1515,1
2422,15/04/2020,1586,2
2423,15/04/2020,1679,3
2424,15/04/2020,1731,1
2425,15/04/2020,1747,1
2426,15/04/2020,1909,1
2595,16/04/2020,693,2
2596,16/04/2020,894,1
2597,16/04/2020,963,1
2598,16/04/2020,1017,2
2599,16/04/2020,1018,3
2600,16/04/2020,1021,1
2601,16/04/2020,1027,1
2602,16/04/2020,1072,11
2603,16/04/2020,1073,4
2604,16/04/2020,1074,1
2605,16/04/2020,1077,3
2606,16/04/2020,1086,1
2607,16/04/2020,1126,5
2608,16/04/2020,1127,2
2609,16/04/2020,1128,4
2610,16/04/2020,1135,1
2611,16/04/2020,1174,1
2612,16/04/2020,1184,1
2613,16/04/2020,1238,5
2614,16/04/2020,1239,1
2615,16/04/2020,1245,1
2616,16/04/2020,1246,1
2617,16/04/2020,1293,10
2618,16/04/2020,1294,4
2619,16/04/2020,1297,1
2620,16/04/2020,1345,1
2621,16/04/2020,1350,2
2622,16/04/2020,1351,1
2623,16/04/2020,1361,1
2624,16/04/2020,1381,2
2625,16/04/2020,1393,2
2626,16/04/2020,1406,1
2627,16/04/2020,1409,2
2628,16/04/2020,1457,1
2629,16/04/2020,1458,1
2630,16/04/2020,1473,1
2631,16/04/2020,1515,1
2632,16/04/2020,1676,1
2633,16/04/2020,1720,1
2634,16/04/2020,1726,1
2635,16/04/2020,1804,1
2636,16/04/2020,1844,1
2637,16/04/2020,1895,1
2638,16/04/2020,1910,1
2639,16/04/2020,2072,1
2640,16/04/2020,2111,1
3034,17/04/2020,749,1
3035,17/04/2020,750,1
3036,17/04/2020,1072,2
3037,17/04/2020,1074,1
3038,17/04/2020,1126,1
3039,17/04/2020,1127,3
3040,17/04/2020,1170,1
3041,17/04/2020,1184,1
3042,17/04/2020,1185,1
3043,17/04/2020,1227,1
3044,17/04/2020,1238,5
3045,17/04/2020,1239,1
3046,17/04/2020,1293,4
3047,17/04/2020,1294,5
3048,17/04/2020,1299,1
3049,17/04/2020,1381,3
3050,17/04/2020,1405,6
3051,17/04/2020,1406,4
3052,17/04/2020,1457,2
3053,17/04/2020,1459,2
3054,17/04/2020,1460,4
3055,17/04/2020,1461,5
3056,17/04/2020,1502,1
3057,17/04/2020,1515,6
3058,17/04/2020,1524,1
3059,17/04/2020,1568,1
3060,17/04/2020,1628,7
3061,17/04/2020,1629,1
3062,17/04/2020,1682,1
3063,17/04/2020,1685,1
3064,17/04/2020,1734,1
3065,17/04/2020,2058,1
3066,17/04/2020,2339,1
3067,17/04/2020,2391,1
3249,18/04/2020,354,1
3250,18/04/2020,584,1
3251,18/04/2020,641,1
3252,18/04/2020,694,1
3253,18/04/2020,812,1
3254,18/04/2020,895,2
3255,18/04/2020,910,1
3256,18/04/2020,911,1
3257,18/04/2020,1023,1
3258,18/04/2020,1060,2
3259,18/04/2020,1072,14
3260,18/04/2020,1074,3
3261,18/04/2020,1078,1
3262,18/04/2020,1121,1
3263,18/04/2020,1126,12
3264,18/04/2020,1127,3
3265,18/04/2020,1128,55
3266,18/04/2020,1130,1
3267,18/04/2020,1191,2
3268,18/04/2020,1236,1
3269,18/04/2020,1238,11
3270,18/04/2020,1239,6
3271,18/04/2020,1292,1
3272,18/04/2020,1293,5
3273,18/04/2020,1294,16
3274,18/04/2020,1295,3
3275,18/04/2020,1296,1
3276,18/04/2020,1299,1
3277,18/04/2020,1348,3
3278,18/04/2020,1349,15
3279,18/04/2020,1350,2
3280,18/04/2020,1351,2
3281,18/04/2020,1354,1
3282,18/04/2020,1356,1
3283,18/04/2020,1361,1
3284,18/04/2020,1366,1
3285,18/04/2020,1388,4
3286,18/04/2020,1391,1
3287,18/04/2020,1406,3
3288,18/04/2020,1416,1
3289,18/04/2020,1457,1
3290,18/04/2020,1459,1
3291,18/04/2020,1460,5
3292,18/04/2020,1461,2
3293,18/04/2020,1472,1
3294,18/04/2020,1510,3
3295,18/04/2020,1512,6
3296,18/04/2020,1515,2
3297,18/04/2020,1520,1
3298,18/04/2020,1555,1
3299,18/04/2020,1564,2
3300,18/04/2020,1574,1
3301,18/04/2020,1619,2
3302,18/04/2020,1628,8
3303,18/04/2020,1629,1
3304,18/04/2020,1676,1
3305,18/04/2020,1687,2
3306,18/04/2020,1690,1
3307,18/04/2020,1784,1
3308,18/04/2020,1836,1
3309,18/04/2020,1840,4
3310,18/04/2020,1854,1
3311,18/04/2020,1885,1
3312,18/04/2020,1962,1
3313,18/04/2020,2001,1
3314,18/04/2020,2007,1
3315,18/04/2020,2283,1
3316,18/04/2020,2338,1
3487,19/04/2020,745,2
3488,19/04/2020,835,1
3489,19/04/2020,910,1
3490,19/04/2020,966,1
3491,19/04/2020,1006,1
3492,19/04/2020,1007,2
3493,19/04/2020,1018,1
3494,19/04/2020,1021,6
3495,19/04/2020,1022,1
3496,19/04/2020,1061,1
3497,19/04/2020,1072,4
3498,19/04/2020,1073,4
3499,19/04/2020,1074,2
3500,19/04/2020,1076,2
3501,19/04/2020,1077,3
3502,19/04/2020,1118,1
3503,19/04/2020,1126,1
3504,19/04/2020,1127,11
3505,19/04/2020,1128,19
3506,19/04/2020,1129,1
3507,19/04/2020,1182,1
3508,19/04/2020,1184,2
3509,19/04/2020,1191,1
3510,19/04/2020,1238,37
3511,19/04/2020,1239,3
3512,19/04/2020,1246,1
3513,19/04/2020,1250,1
3514,19/04/2020,1251,1
3515,19/04/2020,1293,32
3516,19/04/2020,1294,15
3517,19/04/2020,1295,2
3518,19/04/2020,1296,1
3519,19/04/2020,1299,1
3520,19/04/2020,1348,2
3521,19/04/2020,1349,28
3522,19/04/2020,1350,2
3523,19/04/2020,1403,1
3524,19/04/2020,1405,1
3525,19/04/2020,1406,3
3526,19/04/2020,1409,1
3527,19/04/2020,1454,1
3528,19/04/2020,1455,2
3529,19/04/2020,1459,2
3530,19/04/2020,1461,2
3531,19/04/2020,1500,1
3532,19/04/2020,1513,1
3533,19/04/2020,1520,4
3534,19/04/2020,1608,1
3535,19/04/2020,1623,2
3536,19/04/2020,1626,1
3537,19/04/2020,1628,1
3538,19/04/2020,1631,3
3539,19/04/2020,1676,1
3540,19/04/2020,1692,1
3541,19/04/2020,1740,1
3542,19/04/2020,1798,1
3543,19/04/2020,1800,2
3544,19/04/2020,1857,1
3545,19/04/2020,1859,1
3546,19/04/2020,1862,1
3547,19/04/2020,1911,1
3548,19/04/2020,1944,1
3549,19/04/2020,2007,1
3550,19/04/2020,2218,1
3551,19/04/2020,2338,1
3702,20/04/2020,319,1
3703,20/04/2020,578,2
3704,20/04/2020,582,1
3705,20/04/2020,641,1
3706,20/04/2020,645,1
3707,20/04/2020,697,1
3708,20/04/2020,702,1
3709,20/04/2020,949,1
3710,20/04/2020,959,1
3711,20/04/2020,970,1
3712,20/04/2020,1011,1
3713,20/04/2020,1018,1
3714,20/04/2020,1021,1
3715,20/04/2020,1062,1
3716,20/04/2020,1072,6
3717,20/04/2020,1073,3
3718,20/04/2020,1080,1
3719,20/04/2020,1090,1
3720,20/04/2020,1118,1
3721,20/04/2020,1122,1
3722,20/04/2020,1128,7
3723,20/04/2020,1183,5
3724,20/04/2020,1186,1
3725,20/04/2020,1238,13
3726,20/04/2020,1239,1
3727,20/04/2020,1240,1
3728,20/04/2020,1292,1
3729,20/04/2020,1293,13
3730,20/04/2020,1294,10
3731,20/04/2020,1296,1
3732,20/04/2020,1299,1
3733,20/04/2020,1300,2
3734,20/04/2020,1348,4
3735,20/04/2020,1349,6
3736,20/04/2020,1350,2
3737,20/04/2020,1352,1
3738,20/04/2020,1356,1
3739,20/04/2020,1403,1
3740,20/04/2020,1405,4
3741,20/04/2020,1406,1
3742,20/04/2020,1409,3
3743,20/04/2020,1411,1
3744,20/04/2020,1412,1
3745,20/04/2020,1457,1
3746,20/04/2020,1461,1
3747,20/04/2020,1463,1
3748,20/04/2020,1468,1
3749,20/04/2020,1474,1
3750,20/04/2020,1512,1
3751,20/04/2020,1513,7
3752,20/04/2020,1515,1
3753,20/04/2020,1569,1
3754,20/04/2020,1620,1
3755,20/04/2020,1626,1
3756,20/04/2020,1628,1
3757,20/04/2020,1630,1
3758,20/04/2020,1679,1
3759,20/04/2020,1681,1
3760,20/04/2020,1683,1
3761,20/04/2020,1685,1
3762,20/04/2020,1687,1
3763,20/04/2020,1731,4
3764,20/04/2020,1736,2
3765,20/04/2020,1806,1
3766,20/04/2020,1858,1
3767,20/04/2020,1914,1
3768,20/04/2020,1970,1
3769,20/04/2020,2001,1
3770,20/04/2020,2023,1
3771,20/04/2020,2064,1
3772,20/04/2020,2066,3
3773,20/04/2020,2285,1
3938,21/04/2020,686,1
3939,21/04/2020,690,1
3940,21/04/2020,750,2
3941,21/04/2020,923,1
3942,21/04/2020,952,1
3943,21/04/2020,967,2
3944,21/04/2020,1019,2
3945,21/04/2020,1022,2
3946,21/04/2020,1034,1
3947,21/04/2020,1061,1
3948,21/04/2020,1073,4
3949,21/04/2020,1077,6
3950,21/04/2020,1078,1
3951,21/04/2020,1087,1
3952,21/04/2020,1122,1
3953,21/04/2020,1127,3
3954,21/04/2020,1128,5
3955,21/04/2020,1129,1
3956,21/04/2020,1136,2
3957,21/04/2020,1177,1
3958,21/04/2020,1183,1
3959,21/04/2020,1185,1
3960,21/04/2020,1234,1
3961,21/04/2020,1235,1
3962,21/04/2020,1238,4
3963,21/04/2020,1239,6
3964,21/04/2020,1240,1
3965,21/04/2020,1250,2
3966,21/04/2020,1281,2
3967,21/04/2020,1287,1
3968,21/04/2020,1293,1
3969,21/04/2020,1294,9
3970,21/04/2020,1295,1
3971,21/04/2020,1300,1
3972,21/04/2020,1349,4
3973,21/04/2020,1350,1
3974,21/04/2020,1351,2
3975,21/04/2020,1391,1
3976,21/04/2020,1405,1
3977,21/04/2020,1406,1
3978,21/04/2020,1408,1
3979,21/04/2020,1457,1
3980,21/04/2020,1458,1
3981,21/04/2020,1459,1
3982,21/04/2020,1460,2
3983,21/04/2020,1468,1
3984,21/04/2020,1499,1
3985,21/04/2020,1502,1
3986,21/04/2020,1513,1
3987,21/04/2020,1515,1
3988,21/04/2020,1525,2
3989,21/04/2020,1582,1
3990,21/04/2020,1614,1
3991,21/04/2020,1623,2
3992,21/04/2020,1624,1
3993,21/04/2020,1629,1
3994,21/04/2020,1674,1
3995,21/04/2020,1682,1
3996,21/04/2020,1728,1
3997,21/04/2020,1731,5
3998,21/04/2020,1736,1
3999,21/04/2020,1744,2
4000,21/04/2020,1803,1
4001,21/04/2020,1857,2
4002,21/04/2020,1890,1
4003,21/04/2020,1894,1
4004,21/04/2020,1895,1
4005,21/04/2020,1913,1
4006,21/04/2020,1952,1
4007,21/04/2020,1968,1
4008,21/04/2020,2023,1
4009,21/04/2020,2197,1
4010,21/04/2020,2220,2
4011,21/04/2020,2280,1
4167,22/04/2020,963,1
4168,22/04/2020,972,1
4169,22/04/2020,1008,1
4170,22/04/2020,1019,1
4171,22/04/2020,1026,1
4172,22/04/2020,1028,1
4173,22/04/2020,1061,2
4174,22/04/2020,1072,3
4175,22/04/2020,1073,2
4176,22/04/2020,1074,1
4177,22/04/2020,1077,1
4178,22/04/2020,1079,1
4179,22/04/2020,1083,1
4180,22/04/2020,1121,1
4181,22/04/2020,1124,2
4182,22/04/2020,1126,1
4183,22/04/2020,1127,9
4184,22/04/2020,1128,2
4185,22/04/2020,1130,1
4186,22/04/2020,1135,2
4187,22/04/2020,1140,1
4188,22/04/2020,1142,1
4189,22/04/2020,1173,2
4190,22/04/2020,1183,2
4191,22/04/2020,1184,1
4192,22/04/2020,1193,1
4193,22/04/2020,1196,1
4194,22/04/2020,1236,1
4195,22/04/2020,1238,2
4196,22/04/2020,1239,4
4197,22/04/2020,1240,2
4198,22/04/2020,1293,4
4199,22/04/2020,1294,12
4200,22/04/2020,1295,2
4201,22/04/2020,1299,1
4202,22/04/2020,1337,1
4203,22/04/2020,1349,5
4204,22/04/2020,1356,1
4205,22/04/2020,1405,2
4206,22/04/2020,1407,1
4207,22/04/2020,1409,1
4208,22/04/2020,1457,1
4209,22/04/2020,1464,1
4210,22/04/2020,1512,2
4211,22/04/2020,1513,1
4212,22/04/2020,1525,1
4213,22/04/2020,1568,14
4214,22/04/2020,1620,3
4215,22/04/2020,1623,2
4216,22/04/2020,1625,1
4217,22/04/2020,1634,1
4218,22/04/2020,1679,1
4219,22/04/2020,1693,3
4220,22/04/2020,1726,1
4221,22/04/2020,1736,1
4222,22/04/2020,1740,1
4223,22/04/2020,1747,1
4224,22/04/2020,1771,1
4225,22/04/2020,1799,1
4226,22/04/2020,1803,1
4227,22/04/2020,1951,1
4228,22/04/2020,1970,1
4229,22/04/2020,2168,2
4230,22/04/2020,2230,1
4231,22/04/2020,2231,1
4232,22/04/2020,2446,1
4410,23/04/2020,584,1
4411,23/04/2020,849,1
4412,23/04/2020,855,1
4413,23/04/2020,910,2
4414,23/04/2020,911,1
4415,23/04/2020,916,2
4416,23/04/2020,959,1
4417,23/04/2020,966,1
4418,23/04/2020,1008,1
4419,23/04/2020,1031,1
4420,23/04/2020,1032,1
4421,23/04/2020,1070,2
4422,23/04/2020,1073,6
4423,23/04/2020,1083,1
4424,23/04/2020,1088,1
4425,23/04/2020,1126,1
4426,23/04/2020,1127,4
4427,23/04/2020,1128,4
4428,23/04/2020,1136,2
4429,23/04/2020,1183,2
4430,23/04/2020,1227,1
4431,23/04/2020,1238,2
4432,23/04/2020,1239,14
4433,23/04/2020,1290,1
4434,23/04/2020,1293,6
4435,23/04/2020,1294,9
4436,23/04/2020,1295,2
4437,23/04/2020,1296,1
4438,23/04/2020,1297,2
4439,23/04/2020,1299,2
4440,23/04/2020,1300,3
4441,23/04/2020,1348,3
4442,23/04/2020,1349,3
4443,23/04/2020,1350,11
4444,23/04/2020,1356,2
4445,23/04/2020,1398,1
4446,23/04/2020,1403,6
4447,23/04/2020,1409,1
4448,23/04/2020,1420,1
4449,23/04/2020,1454,2
4450,23/04/2020,1457,1
4451,23/04/2020,1458,1
4452,23/04/2020,1459,7
4453,23/04/2020,1460,3
4454,23/04/2020,1464,2
4455,23/04/2020,1469,1
4456,23/04/2020,1474,1
4457,23/04/2020,1512,1
4458,23/04/2020,1513,2
4459,23/04/2020,1521,1
4460,23/04/2020,1527,1
4461,23/04/2020,1567,1
4462,23/04/2020,1577,1
4463,23/04/2020,1623,2
4464,23/04/2020,1629,1
4465,23/04/2020,1671,1
4466,23/04/2020,1682,1
4467,23/04/2020,1738,1
4468,23/04/2020,1740,1
4469,23/04/2020,1742,1
4470,23/04/2020,1747,1
4471,23/04/2020,1890,1
4472,23/04/2020,1916,1
4473,23/04/2020,1951,1
4474,23/04/2020,2018,1
4475,23/04/2020,2119,1
4476,23/04/2020,2175,1
4477,23/04/2020,2176,1
4478,23/04/2020,2246,1
4479,23/04/2020,2285,1
4480,23/04/2020,2325,1
4655,24/04/2020,526,4
4656,24/04/2020,688,1
4657,24/04/2020,690,1
4658,24/04/2020,749,1
4659,24/04/2020,805,1
4660,24/04/2020,857,2
4661,24/04/2020,912,1
4662,24/04/2020,959,1
4663,24/04/2020,963,1
4664,24/04/2020,971,1
4665,24/04/2020,972,1
4666,24/04/2020,1007,1
4667,24/04/2020,1018,1
4668,24/04/2020,1019,1
4669,24/04/2020,1020,1
4670,24/04/2020,1021,1
4671,24/04/2020,1022,1
4672,24/04/2020,1072,3
4673,24/04/2020,1074,3
4674,24/04/2020,1075,2
4675,24/04/2020,1076,2
4676,24/04/2020,1077,2
4677,24/04/2020,1082,2
4678,24/04/2020,1087,1
4679,24/04/2020,1089,1
4680,24/04/2020,1112,1
4681,24/04/2020,1116,1
4682,24/04/2020,1119,1
4683,24/04/2020,1126,1
4684,24/04/2020,1127,3
4685,24/04/2020,1128,2
4686,24/04/2020,1129,1
4687,24/04/2020,1170,3
4688,24/04/2020,1182,2
4689,24/04/2020,1183,2
4690,24/04/2020,1184,2
4691,24/04/2020,1238,20
4692,24/04/2020,1239,1
4693,24/04/2020,1241,1
4694,24/04/2020,1245,1
4695,24/04/2020,1287,1
4696,24/04/2020,1293,8
4697,24/04/2020,1294,15
4698,24/04/2020,1295,3
4699,24/04/2020,1299,3
4700,24/04/2020,1300,2
4701,24/04/2020,1302,1
4702,24/04/2020,1348,1
4703,24/04/2020,1349,1
4704,24/04/2020,1350,1
4705,24/04/2020,1356,1
4706,24/04/2020,1403,2
4707,24/04/2020,1404,2
4708,24/04/2020,1405,2
4709,24/04/2020,1406,1
4710,24/04/2020,1409,1
4711,24/04/2020,1411,1
4712,24/04/2020,1460,2
4713,24/04/2020,1461,2
4714,24/04/2020,1467,2
4715,24/04/2020,1513,1
4716,24/04/2020,1523,1
4717,24/04/2020,1524,1
4718,24/04/2020,1569,1
4719,24/04/2020,1580,1
4720,24/04/2020,1608,1
4721,24/04/2020,1623,9
4722,24/04/2020,1626,1
4723,24/04/2020,1627,2
4724,24/04/2020,1628,2
4725,24/04/2020,1638,1
4726,24/04/2020,1730,1
4727,24/04/2020,1731,2
4728,24/04/2020,1735,1
4729,24/04/2020,1786,1
4730,24/04/2020,1806,1
4731,24/04/2020,1829,1
4732,24/04/2020,1834,2
4733,24/04/2020,1840,1
4734,24/04/2020,1892,1
4735,24/04/2020,1893,1
4736,24/04/2020,1944,1
4737,24/04/2020,2005,1
4738,24/04/2020,2023,1
4739,24/04/2020,2284,1
4904,25/04/2020,354,1
4905,25/04/2020,357,1
4906,25/04/2020,576,1
4907,25/04/2020,586,1
4908,25/04/2020,697,1
4909,25/04/2020,799,1
4910,25/04/2020,835,1
4911,25/04/2020,910,1
4912,25/04/2020,911,1
4913,25/04/2020,959,1
4914,25/04/2020,1018,1
4915,25/04/2020,1019,1
4916,25/04/2020,1021,1
4917,25/04/2020,1022,1
4918,25/04/2020,1024,1
4919,25/04/2020,1027,1
4920,25/04/2020,1072,1
4921,25/04/2020,1073,1
4922,25/04/2020,1074,1
4923,25/04/2020,1077,1
4924,25/04/2020,1079,1
4925,25/04/2020,1082,2
4926,25/04/2020,1122,4
4927,25/04/2020,1126,1
4928,25/04/2020,1127,2
4929,25/04/2020,1128,2
4930,25/04/2020,1129,4
4931,25/04/2020,1130,3
4932,25/04/2020,1137,1
4933,25/04/2020,1170,2
4934,25/04/2020,1183,1
4935,25/04/2020,1184,4
4936,25/04/2020,1185,2
4937,25/04/2020,1186,2
4938,25/04/2020,1193,1
4939,25/04/2020,1235,1
4940,25/04/2020,1237,3
4941,25/04/2020,1238,5
4942,25/04/2020,1239,2
4943,25/04/2020,1241,1
4944,25/04/2020,1246,1
4945,25/04/2020,1281,1
4946,25/04/2020,1287,1
4947,25/04/2020,1290,3
4948,25/04/2020,1291,1
4949,25/04/2020,1293,4
4950,25/04/2020,1294,14
4951,25/04/2020,1295,5
4952,25/04/2020,1299,4
4953,25/04/2020,1300,1
4954,25/04/2020,1340,1
4955,25/04/2020,1348,3
4956,25/04/2020,1350,2
4957,25/04/2020,1351,1
4958,25/04/2020,1397,1
4959,25/04/2020,1403,1
4960,25/04/2020,1408,1
4961,25/04/2020,1409,3
4962,25/04/2020,1411,1
4963,25/04/2020,1414,1
4964,25/04/2020,1419,1
4965,25/04/2020,1457,1
4966,25/04/2020,1458,1
4967,25/04/2020,1460,1
4968,25/04/2020,1463,1
4969,25/04/2020,1468,4
4970,25/04/2020,1469,2
4971,25/04/2020,1513,2
4972,25/04/2020,1514,2
4973,25/04/2020,1522,1
4974,25/04/2020,1558,1
4975,25/04/2020,1568,1
4976,25/04/2020,1572,2
4977,25/04/2020,1580,1
4978,25/04/2020,1581,1
4979,25/04/2020,1618,1
4980,25/04/2020,1623,4
4981,25/04/2020,1628,4
4982,25/04/2020,1629,10
4983,25/04/2020,1630,1
4984,25/04/2020,1638,3
4985,25/04/2020,1683,1
4986,25/04/2020,1684,1
4987,25/04/2020,1685,2
4988,25/04/2020,1722,1
4989,25/04/2020,1731,1
4990,25/04/2020,1740,2
4991,25/04/2020,1742,2
4992,25/04/2020,1745,1
4993,25/04/2020,1751,1
4994,25/04/2020,1782,1
4995,25/04/2020,1784,1
4996,25/04/2020,1802,2
4997,25/04/2020,1803,1
4998,25/04/2020,1841,1
4999,25/04/2020,1855,1
5000,25/04/2020,1857,1
5001,25/04/2020,2023,2
5002,25/04/2020,2276,1
5003,25/04/2020,2284,1
5004,25/04/2020,2339,1
5196,26/04/2020,355,1
5197,26/04/2020,578,1
5198,26/04/2020,580,1
5199,26/04/2020,585,2
5200,26/04/2020,638,1
5201,26/04/2020,689,1
5202,26/04/2020,691,1
5203,26/04/2020,835,1
5204,26/04/2020,855,1
5205,26/04/2020,912,1
5206,26/04/2020,949,1
5207,26/04/2020,959,5
5208,26/04/2020,962,1
5209,26/04/2020,963,1
5210,26/04/2020,965,1
5211,26/04/2020,974,1
5212,26/04/2020,1005,1
5213,26/04/2020,1015,1
5214,26/04/2020,1018,1
5215,26/04/2020,1021,1
5216,26/04/2020,1024,1
5217,26/04/2020,1032,1
5218,26/04/2020,1065,1
5219,26/04/2020,1070,1
5220,26/04/2020,1072,1
5221,26/04/2020,1073,1
5222,26/04/2020,1075,3
5223,26/04/2020,1078,1
5224,26/04/2020,1085,1
5225,26/04/2020,1086,1
5226,26/04/2020,1089,2
5227,26/04/2020,1121,2
5228,26/04/2020,1123,1
5229,26/04/2020,1124,3
5230,26/04/2020,1126,1
5231,26/04/2020,1128,4
5232,26/04/2020,1129,1
5233,26/04/2020,1131,1
5234,26/04/2020,1132,1
5235,26/04/2020,1135,2
5236,26/04/2020,1183,3
5237,26/04/2020,1185,3
5238,26/04/2020,1223,1
5239,26/04/2020,1238,8
5240,26/04/2020,1239,1
5241,26/04/2020,1243,1
5242,26/04/2020,1244,1
5243,26/04/2020,1245,1
5244,26/04/2020,1249,1
5245,26/04/2020,1280,1
5246,26/04/2020,1293,5
5247,26/04/2020,1294,9
